target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,uniprotId,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,proteinClass,concatenated_sources
CHEMBL4225,"CHEMBL4754195,CHEMBL4531334","2501532,2401765","CHEMBL5116216,CHEMBL4728303",1,LITERATURE,"J Med Chem,Eur J Med Chem","3.5635953E7,3.2787076E7","10.1016/j.ejmech.2022.114411,10.1021/acs.jmedchem.0c00898",30014,P49760,Dual specificity protein kinase CLK2,Homo sapiens,"15.0,20.0",nM,=,"7.7,7.82",true,false,Kinase,chemicalProbes
CHEMBL4237,CHEMBL535,13048,CHEMBL1244966,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,10850,O75582,Ribosomal protein S6 kinase alpha 5,Homo sapiens,17.0,nM,=,7.77,false,false,Kinase,ot_genetics_portal
CHEMBL4245,"CHEMBL83,CHEMBL411","6968,860","CHEMBL834429,CHEMBL4047020",1,LITERATURE,"Bioorg Med Chem,J Med Chem","1.5857113E7,2.8882502E7","10.1016/j.bmc.2017.07.067,10.1021/jm050161j",11255,P62508,Estrogen-related receptor gamma,Homo sapiens,"630.0,62.2",nM,=,"7.21,6.2",false,true,NR,"ot_genetics_portal,chembl,impc,ot_genetics_portal,chembl"
CHEMBL4247,"CHEMBL601719,CHEMBL1823222,CHEMBL2042829,CHEMBL2403841,CHEMBL2403843,CHEMBL2403108,CHEMBL3357452,CHEMBL2403836,CHEMBL3357456,CHEMBL3357462,CHEMBL1823220,CHEMBL4175858,CHEMBL3286830,CHEMBL3301622,CHEMBL3357458,CHEMBL1983268,CHEMBL3357439,CHEMBL3357463,CHEMBL4161454,CHEMBL2403849,CHEMBL1940182,CHEMBL4159769,CHEMBL1940178,CHEMBL3357449,CHEMBL1738797,CHEMBL4217325,CHEMBL1940179,CHEMBL3545311,CHEMBL1823221,CHEMBL1940180,CHEMBL1642258,CHEMBL4298138,CHEMBL2403848,CHEMBL2403845,CHEMBL4213986,CHEMBL4159909,CHEMBL1779202,CHEMBL1940181","1571441,1275030,1275031,2336109,1349264,1757351,1275032,1927160,1275033,1275034,1173309,1821611,2264485,1173310,1821612,1173311,1056655,1304559,1571453,2292137,1147672,1571454,1821607,1571446,1821587,1571448,1571450,2262800,1821605,1821597,2295476,2262940,1570706,1117844,2278889,602271,1821601,1763584","CHEMBL4145706,CHEMBL3364272,CHEMBL2406347,CHEMBL3824709,CHEMBL2067581,CHEMBL2406365,CHEMBL4705469,CHEMBL5133793,CHEMBL4152830,CHEMBL1648480,CHEMBL4183664,CHEMBL5150863,CHEMBL4378233,CHEMBL4153979,CHEMBL3293395,CHEMBL1942591,CHEMBL1828297,CHEMBL4263067",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,Eur J Med Chem","2.7144831E7,2.4785465E7,2.3742252E7,2.2564207E7,2.2225917E7,3.3719439E7,2.1074994E7,3.141913E7,2.9698859E7,3.3185101E7,3.5033885E7,2.9627725E7,3.0108712E7,2.4819116E7,2.1823617E7,2.9660984E7,2.8850922E7","10.1021/jm5005144,10.1021/jm500261q,10.1016/j.bmc.2011.12.021,10.1021/jm201550q,10.1021/jm400402q,10.1021/acs.jmedchem.0c01550,10.1016/j.bmcl.2010.10.115,10.1021/acs.jmedchem.7b01655,10.1016/j.bmc.2021.116596,10.1016/j.ejmech.2018.04.019,10.1016/j.ejmech.2017.08.035,10.1016/j.ejmech.2018.03.071,10.1021/acs.jmedchem.6b00306,10.1021/acs.jmedchem.0c01851,10.1021/jm200652u,10.1021/acs.jmedchem.9b00446,10.1039/C7MD00305F",100417,Q9UM73,ALK tyrosine kinase receptor,Homo sapiens,"1.1,2.4,11.5,19.0,10.0,8.1,3.0,16.5,1.5,0.8,3.1,1.2,1.6,14.0,2.9,0.2,1.01,10.6,2.7,2.3,0.59,5.2,1.7,16.0,17.3,14.6,15.1,0.47,0.37,10.3,4.0,0.7,4.1",nM,=,"7.84,8.39,8.57,7.82,9.1,8.92,7.99,7.85,8.52,7.97,7.72,8.28,8.09,8.62,9.33,7.94,8.64,8.8,8.82,8.51,9.23,8.54,7.78,9.7,7.76,7.8,9.0,8.77,8.0,9.15,9.43,8.4,8.96","false,true","false,true",Kinase,"impc,eva,intogen,clingen,chembl,uniprot_variants,eva_somatic,cancer_gene_census,impc,eva,intogen,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,impc,eva,intogen,chemicalProbes,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census,chemicalProbes"
CHEMBL4273,CHEMBL502835,522730,CHEMBL1908749,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11019,Q13976,cGMP-dependent protein kinase 1 beta,Homo sapiens,14.0,nM,=,7.85,false,false,Kinase,impc
CHEMBL4282,"CHEMBL1079175,CHEMBL2325741,CHEMBL498051,CHEMBL3137336,CHEMBL1099290,CHEMBL375485,CHEMBL376569,CHEMBL4751394,CHEMBL4297188,CHEMBL226330,CHEMBL379300,CHEMBL4871106,CHEMBL4795065,CHEMBL494089,CHEMBL210246,CHEMBL1098241,CHEMBL1099298,CHEMBL596072,CHEMBL374805,CHEMBL1234354,CHEMBL226383,CHEMBL596583,CHEMBL2016893,CHEMBL2219422,CHEMBL603197,CHEMBL2177390","379362,379363,591616,469313,2564877,2335159,2498731,379356,379371,350698,1519923,1449226,696704,1626767,624410,591613,616367,522179,624455,1334612,593051,624070,379369,1438174,347710,2531656","CHEMBL5131836,CHEMBL1109952,CHEMBL1072610,CHEMBL903964,CHEMBL4831258,CHEMBL4307006,CHEMBL5104711,CHEMBL2330886,CHEMBL1049250,CHEMBL3364070,CHEMBL959242,CHEMBL5217244,CHEMBL2020583,CHEMBL5210129,CHEMBL3880964,CHEMBL2379605,CHEMBL1069941,CHEMBL5055382","1,38,65","PATENT,LIT_EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","3.1301565E7,2.0005102E7,1.917907E7,3.619775E7,2.4900862E7,2.2450127E7,3.4596404E7,1.9285393E7,2.3394218E7,3.3539089E7,1.7258463E7,1.9497644E7,2.3506825E7,3.4962782E7,2.00065E7,3.4855399E7","10.1016/j.bmcl.2009.01.002,10.1016/j.bmcl.2013.02.020,10.1021/acs.jmedchem.2c01454,10.1016/j.bmcl.2009.02.094,10.1021/ml500088x,10.1016/j.ejmech.2019.07.017,10.1016/j.bmcl.2012.03.011,10.1021/acs.jmedchem.1c01087,10.1021/acs.jmedchem.1c01476,10.1021/acs.jmedchem.0c01467,10.1021/acs.jmedchem.1c01719,10.6019/CHEMBL5210121,10.1016/j.bmc.2007.01.010,10.1021/jm301762v,10.1016/j.ejmech.2009.04.050,10.1016/j.bmcl.2009.11.061,10.1016/j.bmcl.2009.11.060",12666,P31749,Serine/threonine-protein kinase AKT,Homo sapiens,"2.0,3.5,8.3,1.0,6.1,6.0,0.08,0.34,0.9,3.0,1.5,0.16,8.0,0.6,4.0,1.3,1.995,13.0,0.2,0.64,1.9",nM,=,"9.47,9.22,8.89,8.7,8.46,8.21,8.82,7.89,8.1,9.7,9.19,9.0,8.52,8.08,8.4,9.05,8.72,10.1,9.8,8.22","false,true","false,true",Kinase,"uniprot_literature,eva,intogen,ot_genetics_portal,gene2phenotype,chembl,uniprot_variants,eva_somatic,cancer_gene_census,chemicalProbes,uniprot_literature,eva,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census,uniprot_literature,eva,orphanet,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census,uniprot_literature,eva,orphanet,intogen,ot_genetics_portal,chemicalProbes,chembl,eva_somatic,cancer_gene_census"
CHEMBL4295761,"CHEMBL4752253,CHEMBL4800073","2499590,2536664","CHEMBL5210480,CHEMBL5213749",65,LIT_EUBOPEN_CGL,"","","10.6019/CHEMBL5212743,10.6019/CHEMBL5210307",118006,P42568,Protein AF-9,Homo sapiens,"254.0,76.0",nM,=,"7.12,6.59",true,false,None,chemicalProbes
CHEMBL4295831,CHEMBL1231160,693510,CHEMBL4185514,1,LITERATURE,J Med Chem,2.8505447E7,10.1021/acs.jmedchem.6b01817,118076,Q15843,NEDD8,Homo sapiens,4.7,nM,=,8.33,true,false,None,"ot_genetics_portal,chemicalProbes"
CHEMBL4295835,"CHEMBL704,CHEMBL15192","33202,15738",CHEMBL4392929,1,LITERATURE,Bioorg Med Chem Lett,3.0852084E7,10.1016/j.bmcl.2019.02.028,118080,Q16762,Thiosulfate sulfurtransferase,Homo sapiens,"120.0,280.0",nM,=,"6.92,6.55",false,false,Enzyme,"ot_genetics_portal,impc"
CHEMBL4296,"CHEMBL3707392,CHEMBL3707218,CHEMBL629,CHEMBL58323,CHEMBL45816,CHEMBL4633566,CHEMBL698","72035,27072,88739,2470126,32027,2039189,2039363","CHEMBL3992227,CHEMBL4765994,CHEMBL4181851,CHEMBL2328117,CHEMBL4623851,CHEMBL2168492,CHEMBL3804563","1,38","PATENT,LITERATURE",J Med Chem,"3.2392056E7,2.9116786E7,2.7015369E7,2.7690427E7,2.3121096E7,2.27705E7","10.1021/acs.jmedchem.0c00259,10.1021/acs.jmedchem.7b01236,10.1021/acs.jmedchem.6b00063,10.1021/acs.jmedchem.6b00939,10.1021/jm3011433,10.1021/jm300623u",18061,Q15858,Sodium channel protein type IX alpha subunit,Homo sapiens,"1000.0,182.0,22.8,500.0,3.0,56.0",nM,=,"8.52,6.3,7.64,6.0,7.25,6.74","false,true","false,true",IC,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,gene2phenotype,chembl,uniprot_variants,impc,chembl,chemicalProbes,uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants,chembl,uniprot_literature,eva,orphanet,gene2phenotype,chembl,uniprot_variants"
CHEMBL4296046,CHEMBL4105630,2245541,CHEMBL4219565,1,LITERATURE,Bioorg Med Chem Lett,2.860676E7,10.1016/j.bmcl.2017.04.073,118277,P47870,Gamma-aminobutyric acid receptor subunit alpha-4/beta-2/delta,Homo sapiens,163.0,nM,=,6.79,false,true,IC,chembl
CHEMBL4296115,CHEMBL445813,511261,CHEMBL4434176,1,LITERATURE,Bioorg Med Chem Lett,3.117501E7,10.1016/j.bmcl.2019.05.024,118346,Q8ND76,Cyclin-dependent kinase 14/Cyclin-Y,Homo sapiens,19.8,nM,=,7.7,false,false,None,ot_genetics_portal
CHEMBL4296149,CHEMBL4226570,2299061,CHEMBL5108375,1,LITERATURE,RSC Med Chem,3.4778777E7,10.1039/D1MD00215E,118380,P25440,von Hippel-Lindau disease tumor suppressor/Elongin-B/Elongin-C/Bromodomain-containing protein 2,Homo sapiens,102.0,nM,=,6.99,true,false,Epigenetic,chemicalProbes
CHEMBL4296167,"CHEMBL3989927,CHEMBL848,CHEMBL43452","2197798,63649,63100",CHEMBL4219435,1,LITERATURE,J Med Chem,2.842572E7,10.1021/acs.jmedchem.6b01921,118388,Q96SW2,Cereblon/Aiolos,Homo sapiens,"22.0,0.5,87.0",nM,=,"7.66,9.3,7.06",false,true,None,"impc,chemicalProbes,chembl,eva_somatic,impc,eva,ot_genetics_portal,chembl,eva_somatic"
CHEMBL4296245,CHEMBL232201,395946,CHEMBL4257240,38,PATENT,"","","",118398,Q99504,Eyes absent homolog 3,Homo sapiens,3400.0,nM,=,5.47,false,false,None,impc
CHEMBL4311,CHEMBL3128043,1624674,CHEMBL3611425,1,LITERATURE,ACS Med Chem Lett,2.6191365E7,10.1021/acsmedchemlett.5b00102,30040,Q9NQU5,Serine/threonine-protein kinase PAK6,Homo sapiens,17.1,nM,=,7.77,false,false,Kinase,chemicalProbes
CHEMBL4315,"CHEMBL3392138,CHEMBL2333770,CHEMBL3634182,CHEMBL3634186,CHEMBL2333767","1523413,1523410,1971448,1971452,1826089","CHEMBL2388104,CHEMBL2339550,CHEMBL3637733",1,LITERATURE,J Med Chem,"2.3368907E7,2.644794E7,2.3751098E7","10.1021/jm301708u,10.1021/acs.jmedchem.5b00575,10.1021/jm400197m",10544,P47900,Purinergic receptor P2Y1,Homo sapiens,"20.0,90.0,6.0,7.0,2.6",nM,=,"7.05,7.7,8.59,8.15,8.22","false,true",false,GPCR,chemicalProbes
CHEMBL4330,CHEMBL3342944,1795092,CHEMBL3599261,1,LITERATURE,J Med Chem,2.6200813E7,10.1021/acs.jmedchem.5b00741,10015,Q9NS75,Cysteinyl leukotriene receptor 2,Homo sapiens,3.8,nM,=,8.42,true,false,GPCR,chemicalProbes
CHEMBL4333,"CHEMBL210352,CHEMBL3707247,CHEMBL1096146,CHEMBL1221649,CHEMBL2336071,CHEMBL314854,CHEMBL224720,CHEMBL377855,CHEMBL3358920","688077,144940,1823083,374115,1525737,628156,349333,2039218,352125","CHEMBL2341528,CHEMBL3380330,CHEMBL1108345,CHEMBL866347,CHEMBL3089446,CHEMBL4329130,CHEMBL3880183,CHEMBL864688,CHEMBL1226736","1,38","PATENT,LITERATURE","Nat Chem Biol,ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem","1.6829954E7,1.6580205E7,2.551679E7,2.0446681E7,1.6621543E7,2.4125884E7,2.490067E7,3.0409535E7","10.1016/j.bmcl.2013.09.058,10.1021/ml500389m,10.1016/j.bmcl.2018.10.042,10.1016/j.bmcl.2006.03.038,10.1021/jm100181s,10.1021/ml300396r,10.1016/j.bmcl.2006.03.090,10.1038/nchembio804",11631,P21453,Sphingosine 1-phosphate receptor Edg-1,Homo sapiens,"0.16,3.3,0.3,9.7,13.0,0.04,18.0,2.2,0.4",nM,=,"10.4,9.4,7.75,8.01,7.89,9.52,8.66,9.8,8.48","false,true","false,true",GPCR,"impc,chembl,chemicalProbes,chembl"
CHEMBL4342,CHEMBL148674,248537,CHEMBL4151113,1,LITERATURE,ACS Med Chem Lett,3.0034585E7,10.1021/acsmedchemlett.7b00505,11500,O15496,Group X secretory phospholipase A2,Homo sapiens,41.0,nM,=,7.39,false,true,Enzyme,chembl
CHEMBL4355,"CHEMBL4443342,CHEMBL1421,CHEMBL1287853,CHEMBL939","2350351,714243,361469,88232","CHEMBL3430283,CHEMBL4481498,CHEMBL5131610,CHEMBL860789",1,LITERATURE,"J Med Chem,Nat Biotechnol","1.5711537E7,3.0768268E7,2.5822739E7,3.3539089E7","10.1038/nbt1068,10.1021/acs.jmedchem.8b01213,10.1021/jm501759m,10.1021/acs.jmedchem.0c01467",20020,O14976,Serine/threonine-protein kinase GAK,Homo sapiens,"1.0,7.0,2.6,1.9",nM,=,"9.0,8.59,8.15,8.72","false,true",false,Kinase,"ot_genetics_portal,chemicalProbes"
CHEMBL4360,"CHEMBL205807,CHEMBL375166,CHEMBL205526,CHEMBL205742,CHEMBL380192,CHEMBL3335793","345215,345302,365766,345379,1791931,345131","CHEMBL3386534,CHEMBL910522,CHEMBL1226686,CHEMBL869601,CHEMBL1226685",1,LITERATURE,"Nat Chem Biol,Bioorg Med Chem Lett,J Med Chem","2.5288186E7,1.6370372E7,1.7228867E7,1.6455256E7","10.1038/nchembio744,10.1016/j.bmcl.2014.09.041,10.1021/jm060995h,10.1016/j.bmcl.2006.01.024",100467,P53985,Monocarboxylate transporter 1,Homo sapiens,"0.79,0.08,1.2,0.0955,1.6,3.311",nM,=,"8.8,10.02,9.1,10.1,8.92,8.48","false,true",false,Transporter,chemicalProbes
CHEMBL4361,"CHEMBL4063862,CHEMBL4101866,CHEMBL4073496,CHEMBL4087636,CHEMBL4061061,CHEMBL4091647,CHEMBL4650225,CHEMBL4086356,CHEMBL4067929,CHEMBL408194,CHEMBL4064897,CHEMBL4297482,CHEMBL4083870,CHEMBL443684,CHEMBL4439276,CHEMBL3417704,CHEMBL4446378,CHEMBL4082941","2346285,2227547,2203773,2353387,2486485,2223781,2200972,2213407,2222852,2241777,2207840,429157,2231558,508147,2204808,2335453,1840917,2226267","CHEMBL5096341,CHEMBL4398481,CHEMBL4398479,CHEMBL2173038,CHEMBL4023198,CHEMBL4034731,CHEMBL3822342,CHEMBL4023195,CHEMBL4398480,CHEMBL4398459",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,Eur J Med Chem","2.3047228E7,2.8428041E7,3.1129454E7,3.3253879E7,2.9323899E7","10.1021/acs.jmedchem.7b01155,10.1016/j.ejmech.2019.05.019,10.1016/j.bmc.2017.03.060,10.1016/j.ejmech.2012.09.012,10.1016/j.bmcl.2020.127717,10.1039/C5MD00582E",100468,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1,Homo sapiens,"0.012,2.4,0.5,1.8,0.17,0.24,0.77,0.089,0.46,1.4,0.45,0.31,0.7,0.06,500.0,0.65,0.19",nM,=,"9.72,9.62,9.51,10.92,8.85,9.35,9.34,9.19,6.3,8.74,9.15,9.11,10.22,10.05,9.77,8.62,9.3","false,true","false,true",None,"impc,chembl,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL4367,"CHEMBL1873475,CHEMBL3936761,CHEMBL1421,CHEMBL4297674","1214046,361469,2146132,2335645","CHEMBL5210355,CHEMBL4616780,CHEMBL1244593,CHEMBL5133818","1,65","LIT_EUBOPEN_CGL,LITERATURE","Bioorg Med Chem Lett,J Med Chem,Leukemia","3.5041943E7,3.0893553E7,1.9039322E7","10.1016/j.bmcl.2022.128549,10.1021/acs.jmedchem.9b00167,10.1038/leu.2008.334,10.6019/CHEMBL5210307",100424,P42681,Tyrosine-protein kinase TXK,Homo sapiens,"0.3,2.95,5.0,0.62",nM,=,"8.3,8.53,9.52,9.21",false,true,Kinase,"ot_genetics_portal,chembl"
CHEMBL4393,CHEMBL4585243,2455674,CHEMBL5210476,65,LIT_EUBOPEN_CGL,"","",10.6019/CHEMBL5210307,11871,P39900,Matrix metalloproteinase 12,Homo sapiens,0.085,nM,=,10.07,true,false,Enzyme,chemicalProbes
CHEMBL4394,CHEMBL2407198,1571598,CHEMBL2412224,1,LITERATURE,Bioorg Med Chem Lett,2.3845219E7,10.1016/j.bmcl.2013.06.030,11882,Q9NYA1,Sphingosine kinase 1,Homo sapiens,10.0,nM,=,8.0,false,false,Kinase,chemicalProbes
CHEMBL4398,"CHEMBL507282,CHEMBL1767408,CHEMBL221326,CHEMBL1767407","1142451,1142450,507618,370168","CHEMBL4186863,CHEMBL1955235,CHEMBL958066,CHEMBL1767484",1,LITERATURE,"Bioorg Med Chem,J Med Chem","2.2107038E7,2.1417463E7,2.9254895E7,1.851453E7","10.1021/jm1016297,10.1021/jm2013198,10.1016/j.bmc.2017.11.043,10.1016/j.bmc.2008.05.013",11907,P41231,Purinergic receptor P2Y2,Homo sapiens,"100.0,60.0,140.0,200.0",nM,=,"7.22,6.7,6.85,7.0",false,true,GPCR,chembl
CHEMBL4409,"CHEMBL19224,CHEMBL2204538,CHEMBL932,CHEMBL562318,CHEMBL2001019,CHEMBL98123,CHEMBL1520,CHEMBL192","410802,1444153,86042,421326,21716,556755,154419,1322310","CHEMBL832406,CHEMBL828811,CHEMBL5214022,CHEMBL3395317,CHEMBL1646316,CHEMBL5128088,CHEMBL2433329","1,65","LIT_EUBOPEN_CGL,LITERATURE","Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.5592707E7,1.5837326E7,2.1087867E7,3.5144038E7,2.3944843E7,1.5887951E7","10.6019/CHEMBL5212743,10.1021/jm040217u,10.1016/j.ejmech.2022.114170,10.1016/j.bmc.2010.10.038,10.1016/j.bmcl.2014.12.054,10.1021/jm400926x,10.1016/j.bmcl.2005.02.083",100010,Q9Y233,Phosphodiesterase 10A,Homo sapiens,"2700.0,0.18,1000.0,1.0,3100.0,790.0,17.0,76.0",nM,=,"9.0,7.12,9.74,6.1,7.77,5.57,6.0,5.51","false,true","false,true",Enzyme,"impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL4422,"CHEMBL2152070,CHEMBL3287574,CHEMBL2048623,CHEMBL2385460,CHEMBL1829173,CHEMBL3740291,CHEMBL1773261,CHEMBL207881,CHEMBL4297471,CHEMBL1829174,CHEMBL4205882,CHEMBL3427712","1144296,1175866,1845108,1175867,1758103,2054354,1352057,2284033,343686,1422744,1562217,2335442","CHEMBL2388543,CHEMBL4808633,CHEMBL3744105,CHEMBL3820976,CHEMBL4199942,CHEMBL4766279,CHEMBL3294050,CHEMBL4674068,CHEMBL2051552,CHEMBL3607676,CHEMBL3292563",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm","2.4900707E7,3.0034614E7,2.2428944E7,2.4900872E7,2.6234904E7,2.7749056E7,2.7074625E7,3.3769827E7,2.4835985E7,2.9366647E7","10.1016/j.bmcl.2018.01.013,10.1021/acsmedchemlett.8b00213,10.1039/C5MD00037H,10.1021/acs.jmedchem.1c00031,10.1021/acs.jmedchem.6b00202,10.1021/ml300427u,10.1016/j.bmcl.2014.04.065,10.1016/j.bmc.2015.07.028,10.1021/acs.jmedchem.6b00892,10.1021/jm2016123,10.1021/ml400501x",100431,O14842,Free fatty acid receptor 1,Homo sapiens,"3.5,5.6,0.35,120.0,3.7,1.3,81.0,13.0,3.6,158.49,5.888,16.0",nM,=,"8.89,6.92,8.44,8.25,8.46,8.43,7.89,6.8,7.09,9.46,7.8,8.23","false,true","false,true",GPCR,"impc,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL4439,"CHEMBL3260567,CHEMBL181361,CHEMBL2364611,CHEMBL1272289,CHEMBL202887","1540483,711550,306783,342971,1745517","CHEMBL831120,CHEMBL4188411,CHEMBL1048115,CHEMBL3270802,CHEMBL1272395",1,LITERATURE,"Bioorg Med Chem,J Med Chem,Eur J Med Chem","2.4786585E7,2.9422332E7,2.0919678E7,1.9640613E7,1.5317461E7","10.1016/j.ejmech.2009.07.008,10.1021/jm0400247,10.1021/jm500115w,10.1021/jm100812a,10.1016/j.bmc.2018.01.014",13004,P36897,TGF-beta receptor type I,Homo sapiens,"20.0,19.0,4.1,18.0,6.296",nM,=,"8.39,7.75,7.72,7.7,8.2","false,true","false,true",Kinase,"intogen,gene_burden,chembl,chemicalProbes"
CHEMBL4442,"CHEMBL384304,CHEMBL4442620","361203,2349629","CHEMBL5146267,CHEMBL5096593",1,LITERATURE,J Med Chem,"3.5235745E7,3.3356242E7","10.1021/acs.jmedchem.0c00533,10.1021/acs.jmedchem.1c02190",12828,Q00526,Cyclin-dependent kinase 3,Homo sapiens,"5.0,0.8",nM,=,"8.3,9.1",false,true,Kinase,chembl
CHEMBL4445,"CHEMBL269732,CHEMBL160","72873,924","CHEMBL655821,CHEMBL653180",1,LITERATURE,Bioorg Med Chem Lett,1.0450987E7,"10.1016/0960-894X(95)00404-H,10.1016/s0960-894x(99)00336-4",12579,Q08209,"Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform",Homo sapiens,"4.0,14.8",nM,=,"8.4,7.83",false,true,Enzyme,"impc,intogen,ot_genetics_portal,chembl"
CHEMBL4454,"CHEMBL1873475,CHEMBL1421,CHEMBL288441","1214046,361469,62111","CHEMBL1908708,CHEMBL4414921,CHEMBL1244326",1,LITERATURE,"J Med Chem,Leukemia,Nat Biotechnol","3.1381333E7,2.2037378E7,1.9039322E7","10.1038/nbt.1990,10.1021/acs.jmedchem.9b00687,10.1038/leu.2008.334",100127,P09769,Tyrosine-protein kinase FGR,Homo sapiens,"1.82,1.1,0.5",nM,=,"8.74,8.96,9.3",false,true,Kinase,"impc,chembl"
CHEMBL4461,CHEMBL633,27185,CHEMBL4839946,1,LITERATURE,J Med Chem,3.4605238E7,10.1021/acs.jmedchem.0c02268,100446,Q9NTG7,NAD-dependent deacetylase sirtuin 3,Homo sapiens,3250.0,nM,=,5.49,false,false,Epigenetic,"impc,ot_genetics_portal"
CHEMBL4478,"CHEMBL21731,CHEMBL4594214,CHEMBL669,CHEMBL45816,CHEMBL415,CHEMBL445,CHEMBL452076","72035,996,451341,2262,2464645,28119,27713","CHEMBL864733,CHEMBL5104990,CHEMBL835875,CHEMBL1273188",1,LITERATURE,"Bioorg Med Chem Lett,RSC Med Chem,J Med Chem","1.6309909E7,2.0934333E7,3.5308021E7,1.5537361E7","10.1016/j.bmcl.2005.11.021,10.1016/j.bmcl.2010.09.098,10.1039/d1md00331c,10.1021/jm049923l",10511,Q00975,Voltage-gated N-type calcium channel alpha-1B subunit,Homo sapiens,"416.0,9000.0,500.0,1600.0,10000.0",nM,=,"6.3,5.0,6.38,5.05,5.8",false,true,IC,"ot_genetics_portal,chembl,chembl"
CHEMBL4482,"CHEMBL3128042,CHEMBL3128043","1624673,1624674","CHEMBL3129195,CHEMBL5150899",1,LITERATURE,"J Med Chem,Eur J Med Chem","2.443287E7,3.3721669E7","10.1021/jm401768t,10.1016/j.ejmech.2021.113334",100080,O96013,Serine/threonine-protein kinase PAK 4,Homo sapiens,"3.3,1.3",nM,=,"8.89,8.48",false,"false,true",Kinase,"chemicalProbes,chemicalProbes,chembl"
CHEMBL4499,CHEMBL429023,2812,CHEMBL747976,1,LITERATURE,Bioorg Med Chem Lett,"",10.1016/S0960-894X(01)81204-X,12936,P03905,NADH-ubiquinone oxidoreductase chain 4,Homo sapiens,3.5,nM,=,8.46,false,false,Enzyme,chemicalProbes
CHEMBL4501,"CHEMBL3545076,CHEMBL2016893","1334612,1926925","CHEMBL4121774,CHEMBL2020582",1,LITERATURE,Bioorg Med Chem Lett,"2.2450127E7,2.9655979E7","10.1016/j.bmcl.2018.03.092,10.1016/j.bmcl.2012.03.011",12944,P23443,Ribosomal protein S6 kinase 1,Homo sapiens,"2.0,4.0",nM,=,"8.7,8.4",false,true,Kinase,"ot_genetics_portal,chembl"
CHEMBL4507,CHEMBL3304438,1766409,CHEMBL3860689,1,LITERATURE,Bioorg Med Chem Lett,2.7575469E7,10.1016/j.bmcl.2016.08.062,100449,Q9GZV3,High-affinity choline transporter,Homo sapiens,72.0,nM,=,7.14,true,false,Transporter,chemicalProbes
CHEMBL4521,"CHEMBL157101,CHEMBL846","255904,63252","CHEMBL5107035,CHEMBL3369890",1,LITERATURE,J Med Chem,"2.5148392E7,3.6166643E7","10.1021/acs.jmedchem.2c00900,10.1021/jm5009314",100474,Q07973,Cytochrome P450 24A1,Homo sapiens,"3.02,33.0",nM,=,"8.52,7.48",false,false,Enzyme,"impc,ot_genetics_portal"
CHEMBL4522,"CHEMBL4452939,CHEMBL502835,CHEMBL2105759,CHEMBL603469,CHEMBL535","1378029,522730,2359948,13048,597145","CHEMBL4829238,CHEMBL4345184,CHEMBL1908806,CHEMBL1244733",1,LITERATURE,"ACS Med Chem Lett,Blood,J Med Chem,Nat Biotechnol","3.4270254E7,1.9654408E7,3.2184967E7,2.2037378E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1021/acsmedchemlett.9b00399,10.1021/acs.jmedchem.1c00472",30042,Q9NSY1,BMP-2-inducible protein kinase,Homo sapiens,"20.0,5.5,17.0,2.2,16.0",nM,=,"7.77,8.26,7.7,8.66,7.8","false,true",false,Kinase,"ot_genetics_portal,chemicalProbes"
CHEMBL4523230,CHEMBL1773683,1144723,CHEMBL4378667,1,LITERATURE,J Med Chem,3.159958E7,10.1021/acs.jmedchem.9b01547,118980,P46939,Utrophin,Homo sapiens,110.0,nM,=,6.96,false,true,None,chembl
CHEMBL4523350,CHEMBL1219,222203,CHEMBL4422591,38,PATENT,"","","",119100,Q6SZW1,NAD(+) hydrolase SARM1,Homo sapiens,3200.0,nM,=,5.5,false,false,None,ot_genetics_portal
